country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Poland,2016,Europe,306.6235643,3.071659172,0.291627684,67.24783384,99.82343324,13.97605545,15.98650607,25.319,27.016,5.793996081,19.02198637,0.09494142,166.635,143.764,128.173,7.634650584,1.601,131.029
Poland,2017,Europe,319.4739849,3.058677371,0.289552508,64.87522543,104.448409,14.42900256,15.36853007,28.383133,26.691728,5.746653687,20.07665532,0.09466592,170.465352,146.425464,129.670746,8.847547506,1.581141,127.135766
Poland,2018,Europe,320.1513036,3.007035324,0.275959922,63.05235712,106.4674236,12.95851908,15.74637672,28.894769,28.214812,5.678209813,20.290675,0.091771427,170.039461,151.402779,126.717743,7.738687786,1.652761,122.427868
Poland,2019,Europe,301.8927163,2.919734879,0.249015903,60.00850193,103.3973045,14.47815449,15.81745401,29.42340844,28.43539825,5.60946239,20.86452105,0.085287163,163.9904446,149.9139832,112.7901542,9.68166482,1.59221431,112.4088788
Poland,2020,Europe,278.032797,2.85246813,0.235941433,55.37955584,97.4709565,16.67080675,15.93095388,28.66436728,26.69068828,5.534141826,21.53196838,0.082714836,157.5503825,144.6542972,99.767189,11.21195823,1.5222327,100.7725952
Portugal,1990,Europe,39.78780775,2.371020147,0.177453263,3.392967045,16.78088135,35.0794709,15.04636449,10.94,11.428,n.a.,0,0.074842579,28.501,23.95,4.399,0.021051893,0,0
Portugal,1991,Europe,41.28946792,2.433777868,0.176443249,3.3941156,16.9651752,33.44603642,15.77273664,10.995,10.192,n.a.,0,0.07249768,29.872,25.256,4.619,0.023433315,0,0
Portugal,1992,Europe,45.14523436,2.501169306,0.190841018,2.93971232,18.04965152,19.82850306,15.65418454,12.351,11.649,n.a.,0,0.076300719,30.088,26.035,4.713,0.033235842,0,0
Portugal,1993,Europe,43.86310703,2.464146964,0.189288816,3.27588954,17.80052394,30.93635839,15.82967549,11.652,11.264,n.a.,0,0.076817178,31.206,26.376,4.982,0.051272191,0,0
Portugal,1994,Europe,45.28253485,2.479709823,0.193546865,3.485803125,18.26122333,37.24109362,15.65635296,11.776,13.744,n.a.,0,0.078052223,31.382,27.431,5.236,0.162513543,0,0
Portugal,1995,Europe,48.7105487,2.411989443,0.199648398,3.31735872,20.19517492,28.56155118,16.20929527,12.872,13.346,n.a.,0,0.08277333,33.265,29.291,5.672,0.177363595,0,0
Portugal,1996,Europe,46.75499223,2.338097105,0.185145272,3.793070255,19.99702756,46.02415921,16.38842885,12.264,12.341,n.a.,0,0.079186306,34.521,30.69,5.438,0.20567191,0,0
Portugal,1997,Europe,48.99303399,2.325770944,0.185829587,3.74775648,21.06528767,41.80893358,16.40896946,13.16,12.984,n.a.,0.1,0.07990021,34.208,32.439,5.464,0.263096352,0,0
Portugal,1998,Europe,53.74041164,2.361167904,0.194485503,3.732406565,22.76009747,36.4867638,16.23975435,14.783,14.019,n.a.,0.806000381,0.082368349,38.984,34.412,4.985,0.37964293,0,0
Portugal,1999,Europe,60.21085288,2.465185892,0.209709444,3.367840555,24.42446757,20.77991083,16.80692403,15.031,13.482,n.a.,2.24800232,0.08506841,43.287,36.741,6.083,0.471273131,0,0
Portugal,2000,Europe,59.7114183,2.427754413,0.200325189,3.84667292,24.59532891,30.29887579,16.98393479,14.66,12.308,n.a.,2.280000097,0.082514602,43.764,38.939,6.102,0.56896079,0,0
Portugal,2001,Europe,59.25451529,2.391240288,0.195002127,4.097106615,24.77982476,34.57825367,17.60697339,15.046,13.061,n.a.,2.542999459,0.081548529,46.509,40.541,5.157,0.778343976,0,0
Portugal,2002,Europe,63.2029637,2.448202206,0.206404947,3.6432016,25.81607171,22.10076561,17.87896592,15.532,12.394,n.a.,3.113001221,0.084308782,46.107,42.117,5.689,0.997679311,0,0
Portugal,2003,Europe,58.73476292,2.339025639,0.193614553,4.33685874,25.11078201,38.49141979,18.57124342,14.415,13.224,n.a.,3.017001279,0.082775729,46.852,43.803,5.364,1.257150175,0,0
Portugal,2004,Europe,60.04913199,2.325799559,0.194468737,3.891627325,25.8187047,27.91708236,18.82196906,14.405,13.293,n.a.,3.760001174,0.083613713,45.105,45.498,5.424,2.001995344,0,0
Portugal,2005,Europe,63.1890172,2.388469291,0.203049696,3.611121455,26.45586336,18.56575416,19.46951766,15.021,13.564,n.a.,4.257999788,0.085012479,46.575,47.028,5.459,3.965646806,0,0
Portugal,2006,Europe,57.88149706,2.301435624,0.183020523,4.36309634,25.15016995,33.00707571,20.8451212,13.089,14.318,n.a.,4.1390009,0.079524503,49.041,48.545,5.46,6.147917049,0,0
Portugal,2007,Europe,56.26578523,2.222107191,0.173561213,4.63020862,25.32091406,35.07713796,20.66956079,13.212,13.188,n.a.,4.343997413,0.078106589,47.253,49.676,4.725,9.019533151,0,0
Portugal,2008,Europe,54.31771593,2.20180267,0.167018865,4.46357589,24.66965668,32.93383217,21.31466332,12.519,12.758,n.a.,4.720003162,0.07585551,45.974,49.187,4.145,13.02910341,0,0
Portugal,2009,Europe,53.80803535,2.210494655,0.170783674,4.91613127,24.34207892,37.87519669,21.75465928,11.701,11.314,n.a.,4.744994622,0.077260388,50.207,48.773,4.671,15.77668453,0,0
Portugal,2010,Europe,48.47149187,2.063331163,0.15121818,5.791884855,23.49186245,53.15585136,22.64373936,11.305,11.912,n.a.,5.140004234,0.073288371,54.09,50.613,2.688,17.72970974,0,0
Portugal,2011,Europe,48.0000851,2.101856701,0.152331307,5.520699395,22.83699221,47.06173875,22.9078916,10.322,10.82,n.a.,5.1839987,0.07247464,52.463,49.114,3.721,18.39582182,0,0
Portugal,2012,Europe,46.50466338,2.167998197,0.153826693,4.716862725,21.45050832,43.78204441,24.26184645,9.14,11.673,n.a.,4.490004125,0.07095333,46.615,47.11,4.865,23.16421753,0.016,0
Portugal,2013,Europe,45.09032359,2.09085625,0.150537307,5.821121779,21.56548237,59.23789987,23.98504237,9.183,13.941,n.a.,4.263996923,0.071997923,51.673,46.273,4.438,24.55827995,0.076,0
Portugal,2014,Europe,44.17822416,2.080464911,0.14633296,6.045745408,21.23478455,61.36772532,24.01079942,9.027,12.662,n.a.,4.079001377,0.070336663,52.803,46.139,4.529,24.51186486,0.072,0
Portugal,2015,Europe,48.22857772,2.189332714,0.156936699,5.368086938,22.02889374,48.66653949,24.25639315,9.124,15.092,n.a.,4.735976476,0.071682435,52.42,46.849,5.513,24.04998092,0.07,0
Portugal,2016,Europe,47.63142417,2.178333607,0.151925439,6.06593469,21.86599151,55.52387741,24.69820819,9.039,14.915,n.a.,5.049004078,0.06974388,60.329,47.36,4.811,22.40381906,0.071,0.281
Portugal,2017,Europe,51.99430623,2.276821554,0.160223327,5.287093595,22.83635541,40.90052179,24.40326573,9.151641,15.477508,n.a.,6.282251226,0.070371491,59.431721,47.660588,5.453806,22.64121545,0.070827,0.27
Portugal,2018,Europe,48.12654262,2.180736428,0.144770368,5.935758708,22.06894057,51.37321482,25.44853329,8.59659,13.795726,n.a.,5.728976344,0.066386,59.636081,48.897005,4.552338,23.22900293,0.06538,0.221
Portugal,2019,Europe,44.52823965,2.053416777,0.131107762,5.747946086,21.68494977,54.12277252,24.00536603,9.255615958,13.08160137,n.a.,6.007052962,0.063848588,52.95584094,48.17622511,2.115979484,28.94146221,0.066,0.197
Portugal,2020,Europe,38.90538033,1.943811809,0.123973988,6.149069422,20.0149933,59.70064134,24.43401699,8.193063469,11.57070696,n.a.,5.966754776,0.063778802,53.09929117,45.99130983,0.960874894,26.80374199,0.066625879,0.147
Romania,1990,Europe,163.0139637,2.630011071,0.586431839,40.45642307,61.98223479,17.74401717,10.48767468,17.032,22.618,28.33601412,35.66796765,0.222976947,64.309,60.216,46.953,0,7.929,38.183
Romania,1991,Europe,135.5843701,2.654633948,0.560112181,35.65114882,51.07460114,25.68174216,10.74358557,14.336,14.736,24.80702305,29.43298859,0.21099413,56.803,50.881,39.661,0,6.791,32.414
Romania,1992,Europe,127.2579183,2.762444287,0.576234606,33.70326131,46.06714383,21.59239782,12.01040812,11.867,12.955,21.78200264,26.48100599,0.208595919,54.195,46.736,43.85352961,0,6.827,38.37
Romania,1993,Europe,118.4838429,2.596254473,0.528426091,33.49706878,45.63645212,23.01716057,11.57718053,11.106,13.217,20.73702408,24.95301953,0.203534013,55.476,42.688,44.96530362,0,6.931,39.777
Romania,1994,Europe,113.6217118,2.639912311,0.48757048,31.81466497,43.03995678,23.66149158,10.98751624,10.986,14.752,18.5110004,24.01001807,0.184691923,55.136,40.949,43.84502408,0,6.974,40.566
Romania,1995,Europe,117.1243122,2.513098938,0.473109416,32.48522501,46.6055317,28.16623359,11.20694835,11.101,14.559,18.04301248,23.96298362,0.188257378,59.266,43.108,45.01086648,0,7.04,41.127
Romania,1996,Europe,121.9590185,2.548818718,0.47411175,32.97954926,47.84923212,25.6805216,10.9408744,12.81,13.246,17.24900394,24.18002015,0.186012346,61.35,46.147,45.335214,0,6.965,41.871
Romania,1997,Europe,112.5432317,2.507301875,0.459804385,31.60157707,44.88619132,30.65724085,10.82917267,13.139,12.302,14.96500247,20.86797484,0.183386129,57.148,46.739,37.80102387,0,6.855,33.807
Romania,1998,Europe,97.99067636,2.385503853,0.408643453,29.05807615,41.07755946,35.31105129,11.41144218,11.48,13.025,14.00400133,18.74199238,0.171302785,53.496,44.029,31.36196399,0,6.724,26.235
Romania,1999,Europe,84.02207336,2.316628995,0.351715971,27.96108377,36.26911065,36.06783672,12.07040968,9.533,10.458,14.02699426,17.13501779,0.151822312,50.71,38.996,27.957,0,6.435,22.893
Romania,2000,Europe,87.33891903,2.409194837,0.356818038,28.32725326,36.252327,28.45534717,11.96236287,9.725,10.99,13.75001684,17.11999828,0.148106758,51.934,41.3,32.00671654,0,6.339,29.294
Romania,2001,Europe,93.63512574,2.538395144,0.363569281,27.76299475,36.8875295,27.70393198,12.56954538,11.169,12.073,13.56799065,16.5649915,0.143228008,53.866,42.299,34.42283336,0,6.273,33.303
Romania,2002,Europe,93.30852293,2.441425407,0.342753911,29.30779328,38.2188711,29.32127524,12.31740008,10.602,13.228,13.44399788,17.19001475,0.1403909,54.735,41.516,34.81252961,0,7.362,30.428
Romania,2003,Europe,95.89942396,2.409292133,0.344212646,29.44527507,39.80398335,24.05150526,12.56921875,10.122,12.04,13.02900497,18.43401693,0.142868787,55.14,44.459,37.95456535,0,7.167,33.082
Romania,2004,Europe,94.23550463,2.434923799,0.306299108,28.36925653,38.70162371,29.23414574,12.61809994,10.324,13.077,12.96498512,17.39498379,0.125794125,56.499,45.438,36.20240258,0,5.705,31.8
Romania,2005,Europe,93.13761377,2.412167828,0.289228935,27.92473846,38.61158113,34.02117382,12.48042139,10.324,14.867,12.11999549,17.28499478,0.119904151,59.413,46.521,36.44096351,0,6.072,31.112
Romania,2006,Europe,96.28327501,2.408790698,0.276775656,27.9810113,39.97162356,29.28369778,13.04041621,10.093,14.407,11.94201093,18.12798627,0.114902327,62.697,47.499,41.42599197,0,5.684,34.932
Romania,2007,Europe,93.55734632,2.351481049,0.2507975,27.74763933,39.78656191,25.94976732,13.31763925,10.104,13.835,11.52299598,16.0830175,0.106655123,61.673,47.324,40.40652428,0.004864365,4.921,35.781
Romania,2008,Europe,92.03538034,2.320734903,0.225709734,29.01500416,39.65786021,26.51641111,13.46906243,9.898,14.015,11.3690075,16.00201779,0.09725787,64.956,47.894,40.48111754,0.007697518,4.834,35.871
Romania,2009,Europe,78.15622709,2.237352286,0.202865035,28.38828075,34.93246352,27.27962216,13.69174123,8.664,12.196,11.25198553,13.25699463,0.090671924,58.014,42.665,35.152,0.015513497,4.647,33.97
Romania,2010,Europe,74.72292322,2.130237352,0.201827187,27.52070242,35.07727584,33.88051624,14.98039406,8.083,10.968,10.85499705,13.57898325,0.09474399,60.979,45.972,33.05006322,0.501812099,4.333,31.13
Romania,2011,Europe,81.59483062,2.275640087,0.216051765,27.62352639,35.85577134,26.5731231,15.27727385,8.489,10.445,10.90099931,13.92701339,0.094941097,62.217,47.25,39.476,2.2325088,4.271,35.513
Romania,2012,Europe,79.14625358,2.262152262,0.205303776,27.24322759,34.98714693,25.73799644,14.92863551,8.876,9.85,10.93499413,13.53299893,0.090755949,59.045,46.861,35.761,4.484715048,4.052,33.947
Romania,2013,Europe,69.56379407,2.176719686,0.174320486,25.97585151,31.95808561,34.81243738,15.07857732,8.228,10.122,10.8539927,12.57099477,0.080084031,58.887,44.952,27.285,8.388948325,4.196,24.722
Romania,2014,Europe,69.06868995,2.182645677,0.167371092,26.45004458,31.64448114,42.02752908,15.62490326,8.407,11.666,11.05600503,11.96599777,0.076682667,65.676,45.808,27.264,11.90236921,4.141,23.567
Romania,2015,Europe,69.43531446,2.175665217,0.161988111,26.54051101,31.91452155,40.08688307,16.21035159,8.587,11.53,11.0919952,11.29898535,0.074454521,66.296,46.798,28.411,13.64335707,4.105,25.497
Romania,2016,Europe,67.91143305,2.131282643,0.151175367,24.94996756,31.86411397,42.20542832,16.04464072,8.994,12.194,9.81099307,11.26998484,0.070931637,65.103,47.142,25.285,12.91799149,3.913,22.987
Romania,2017,Europe,71.08408639,2.12906875,0.147732029,25.55810664,33.38740771,38.32397306,15.97152059,9.413771,12.462137,10.58191605,11.87827063,0.069388097,64.296019,48.860709,27.064689,14.40583125,3.730807,25.759221
Romania,2018,Europe,71.56496468,2.127693152,0.143074529,25.11838227,33.63500259,41.04367032,16.05604392,9.558692,12.584127,10.27768514,11.7705097,0.067243967,64.876464,49.777628,26.16886814,12.47485683,3.673964,23.652908
Romania,2019,Europe,69.0891955,2.084910434,0.132710326,24.56430328,33.13772831,41.82714158,15.78860072,9.596063612,13.26908499,9.95902301,10.99662323,0.063652771,59.622805,49.75086924,23.64040559,14.33620173,3.665046562,21.72927126
Romania,2020,Europe,63.86960683,1.971509219,0.129141319,22.53871846,32.39630138,44.16925872,15.27737575,9.582082459,11.68348343,8.988249772,11.57873986,0.065503787,56.26812052,48.06571623,16.77492732,15.50929116,3.553050466,15.05593239
Russia,1990,Europe,2189.086152,2.4909406,0.724005794,1292.768435,878.8190902,15.33814104,11.26625283,213.74,267.723,628.8923882,471.5494638,0.290655584,1082.152,917.409,388.194,0.002587437,523.679,376.613
Russia,1991,Europe,2189.865781,2.514816087,0.762759663,1217.574741,870.7856579,15.69414031,11.23876633,221.12,278.556,631.7370913,486.0179963,0.30330634,1068.163,898.511,365.58,0.002714941,469.569,337.863
Russia,1992,Europe,2017.213331,2.536184383,0.82207947,1138.50153,795.3732954,17.0465566,11.40884981,196.434,247.236,629.490034,462.3851426,0.324140262,1008.45,838.323,341.7,0.0028757,397.633,323.545
Russia,1993,Europe,1848.850021,2.462067929,0.82497969,1057.249856,750.9337982,18.22562924,11.03155423,173.53,219.93,607.2984567,447.9893278,0.335075926,956.587,781.57,291.703,0.002927073,352.887,288.613
Russia,1994,Europe,1629.321909,2.481131176,0.831546962,991.1814671,656.6851137,20.10151682,11.63426215,134.972,184.303,596.4946116,414.3896155,0.335148327,875.914,706.808,258.713,0.00353916,317.576,257.311
Russia,1995,Europe,1582.822852,2.487066424,0.842734467,967.3837072,636.4216237,20.51923951,11.52330119,133.282,178.148,584.755977,393.2420874,0.338846787,860.027,696.988,263.029,0.003488263,305.107,249.769
Russia,1996,Europe,1564.712208,2.484419586,0.865595625,964.7638428,629.8099633,18.2253421,12.37837076,125.423,172.687,590.8051792,389.0793356,0.348409596,847.183,681.006,263.708,0.003305071,305.107,244.038
Russia,1997,Europe,1471.880144,2.446100988,0.802999794,933.2214721,601.7250113,18.89377221,12.70340844,120.336,171.514,560.8216061,374.423594,0.32827745,834.132,667.926,233.608,0.003476668,303.886,232.45
Russia,1998,Europe,1454.910403,2.475570257,0.83816415,939.55592,587.7071752,19.28579546,12.97836872,116.857,162.449,580.6231232,378.3939315,0.338574172,827.158,649.717,224.625,0.003626877,301.405,220.296
Russia,1999,Europe,1502.131255,2.467654653,0.813316223,961.8852918,608.7283137,19.07658238,12.66180179,121.333,167.986,580.7189903,385.7560555,0.32959078,846.226,669.173,230.567,0.003545152,303.239,238.4
Russia,2000,Europe,1521.661743,2.458227142,0.748991217,977.7707462,619.0077868,18.84978457,12.59251112,118.89,176.803,572.8165838,391.1708083,0.304687555,877.766,692.869,231.98,0.006835535,321.692,242.313
Russia,2001,Europe,1528.098907,2.44207872,0.715660654,1007.997309,625.7369572,19.74308974,12.79805585,119.845,181.824,570.4071933,395.8816375,0.293053884,891.284,700.089,226.379,0.010546582,345.841,250.65
Russia,2002,Europe,1511.18849,2.426326061,0.675970377,1046.057824,622.8299297,18.44180032,13.20308865,116.871,188.73,583.5295318,396.2740256,0.278598325,891.285,699.311,219.912,0.018176004,377.173,239.664
Russia,2003,Europe,1551.72239,2.405564833,0.646879704,1119.236087,645.0553186,17.25389234,13.190619,118.011,190.284,608.2163484,416.8918912,0.268909694,916.286,721.223,222.523,0.036342365,418.582,258.106
Russia,2004,Europe,1549.918136,2.395050754,0.602731216,1172.109265,647.1337336,19.12669754,13.4728004,117.24,193.68,619.7575987,421.8327491,0.25165697,931.865,739.053,215.065,0.043997789,456.253,260.427
Russia,2005,Europe,1547.782117,2.375743585,0.565696201,1203.076147,651.4937584,18.36791223,13.83559071,117.358,205.702,627.7000523,425.4934345,0.238113323,953.086,759.86,213.468,0.04375261,466.448,284.526
Russia,2006,Europe,1609.006212,2.399985013,0.5435051,1226.802121,670.4234416,17.65365126,14.04394035,120.93,216.548,639.9072456,436.4916296,0.226461872,995.794,797.813,219.455,0.046997672,475.827,285.922
Russia,2007,Europe,1589.060546,2.363468637,0.494716845,1238.92611,672.3425565,17.6777471,14.38685423,122.9,223.731,635.1900863,445.4442846,0.209318134,1015.333,820.698,210.197,0.048457009,487.681,290.308
Russia,2008,Europe,1604.294102,2.331780956,0.474771485,1253.758503,688.0123528,16.071547,14.65734843,126.836,229.924,650.7658383,445.6988752,0.203608956,1040.379,843.37,227.4946077,0.045175845,486.17,305.721
Russia,2009,Europe,1506.571435,2.329351244,0.483570077,1190.442855,646.7772682,17.80469364,14.31457693,121.023,227.927,582.5414073,426.3761705,0.207598609,991.98,807.937,203.436,0.047178371,491.247,276.901
Russia,2010,Europe,1609.705215,2.339126914,0.494424236,1279.188343,688.1649751,16.27525216,14.15063709,126.936,246.084,657.2913277,465.7774784,0.211371274,1038.03,850.661,212.39,0.049035192,504.102,299.764
Russia,2011,Europe,1673.984261,2.354301234,0.49296983,1299.197787,711.0323166,15.94383583,14.12931177,126.595,249.86,672.7759874,476.1819775,0.209391144,1054.765,856.239,220.942,0.049963736,512.388,297.071
Russia,2012,Europe,1653.362185,2.270951597,0.469524194,1315.807619,728.0481835,15.67578876,14.4224337,126.95,255.29,658.061627,471.0636411,0.20675218,1070.734,874.739,231.773,0.045015849,518.747,330.523
Russia,2013,Europe,1602.92991,2.268608836,0.447153597,1330.982209,706.5695437,17.29217103,14.87687568,125.684,266.656,674.5040021,465.9161653,0.197104759,1059.092,871.74,207.2606885,0.042394806,521.688,327.509
Russia,2014,Europe,1584.837719,2.241607584,0.439033478,1319.407035,707.0094386,16.71516914,14.20698749,133.56,283.328,646.5459848,464.6360188,0.195856528,1064.207,877.127,199.126,0.06681031,526.126,334.084
Russia,2015,Europe,1592.316017,2.299336262,0.451524998,1334.408759,692.511158,16.00720907,14.18125737,132.665,278.118,638.0260005,445.4462726,0.196371886,1067.544,876.816,221.922,0.088052577,533.713,352.629
Russia,2016,Europe,1571.756812,2.200458019,0.444232357,1373.629499,714.2862068,17.20739193,14.07431081,126.087,269.881,644.2224257,444.0996416,0.201881769,1090.973,898.488,215.09,0.096794329,547.734,367.544
Russia,2017,Europe,1614.581582,2.214485465,0.449016305,1429.196541,729.1001037,17.21190756,13.66807943,133.768064,280.433313,695.1301368,463.0209455,0.202763266,1094.28861,904.877863,214.2602,0.10349628,546.398,388.6001
Russia,2018,Europe,1674.260485,2.203928248,0.455345892,1484.090333,759.6710495,17.44051492,12.94252952,132.713537,277.0841,738.1573725,498.5416172,0.206606496,1115.093189,926.176715,227.399035,0.123592451,555.5206,420.376128
Russia,2019,Europe,1719.273305,2.238746019,0.461396021,1505.350608,767.9626407,17.94045229,12.97329576,134.0586568,275.2497453,750.7754472,501.1458394,0.206095741,1125.193482,929.5612608,229.0923031,0.171090521,560.7161164,424.5908278
Russia,2020,Europe,1619.084595,2.21383902,0.450735155,1401.556999,731.3470314,20.30110701,12.99110159,129.4406281,265.8290794,705.1813846,484.4548872,0.203598884,1091.535164,905.5950044,204.808262,0.336201111,512.3578483,385.5645254
